competition_name,season_name,competition_short,tournament_id,team,player,position,position_x,position_y,starts,jersey_number,position_order,position_group,general_role,offensive_role,defensive_role,importance_score,importance_tier,strengths,weaknesses,best_role_fits,best_role_fit_scores,role_adjusted_importance_score,xi_number,xi_label,xi_role_label,starts_share
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Kalidou Koulibaly,Right Center Back,25.0,52.0,3,3,3,Defender,Tempo Controller,Finisher / Shot Threat,Balanced Defensive Role,79.28,Important Player,"['Strong xG generation', 'High passing involvement', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Box Threat","91.9, 86.3, 77.9",79.28,3,3. Kalidou Koulibaly | Right Center Back,Tempo Controller | Important Player,75.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Moussa Niakhate,Left Center Back,25.0,28.0,2,19,5,Defender,Tempo Controller,Finisher / Shot Threat,Pressing Specialist,85.37,Key Player,"['Strong xG generation', 'High passing involvement', 'High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Tempo Controller, Progressive Carrier, Balanced Role","90.7, 88.9, 82.3",85.37,4,4. Moussa Niakhate | Left Center Back,Tempo Controller | Key Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Ismail Jakobs,Left Back,28.0,12.0,3,14,6,Defender,Pressing Player,High-Volume Passer,Pressing Specialist,74.5,Important Player,"['High passing involvement', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Balanced Role","95.3, 75.7, 74.6",74.5,5,5. Ismail Jakobs | Left Back,Pressing Player | Important Player,75.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Pape Gueye,Center Defensive Midfield,45.0,40.0,2,26,10,Midfielder,Tempo Controller,High-Volume Passer,Ball Winner,76.34,Important Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Ball Winner, Tempo Controller","90.9, 83.4, 82.5",76.34,6,6. Pape Gueye | Center Defensive Midfield,Tempo Controller | Important Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Pape Matar Sarr,Right Center Midfield,60.0,52.0,2,17,12,Midfielder,Pressing Player,Finisher / Shot Threat,Pressing Specialist,79.74,Important Player,"['Strong xG generation', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Balanced Role","95.3, 90.1, 82.3",79.74,7,7. Pape Matar Sarr | Right Center Midfield,Pressing Player | Important Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Lamine Camara,Left Center Midfield,60.0,28.0,1,25,14,Midfielder,Tempo Controller,High-Volume Passer,Pressing Specialist,84.93,Key Player,"['High passing involvement', 'High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Progressive Carrier, Balanced Role","98.5, 84.8, 82.9",84.93,8,8. Lamine Camara | Left Center Midfield,Tempo Controller | Key Player,25.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Ismaïla Sarr,Right Midfield,62.0,66.0,2,18,15,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,60.45,Rotation / Contributor,"['Strong xG generation', 'High shot volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Progressive Carrier","86.6, 84.6, 60.7",60.45,9,9. Ismaïla Sarr | Right Midfield,Box Threat | Rotation / Contributor,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Sadio Mané,Left Midfield,62.0,14.0,2,10,16,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,86.28,Key Player,"['Strong xG generation', 'High shot volume', 'High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Box Threat, Progressive Carrier","91.2, 90.4, 90.1",86.28,10,10. Sadio Mané | Left Midfield,Box Threat | Key Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Senegal,Habibou Mouhamadou Diallo,Center Forward,105.0,40.0,4,20,23,Forward,Box Threat,Finisher / Shot Threat,Pressing Specialist,58.36,Rotation / Contributor,"['Strong xG generation', 'High shot volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Box Threat, Ball Winner","93.6, 85.8, 64.6",58.36,11,11. Habibou Mouhamadou Diallo | Center Forward,Box Threat | Rotation / Contributor,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Ronwen Williams,Goalkeeper,8.0,40.0,7,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,56.56,Rotation / Contributor,"['High involvement in build-up', 'Active in recoveries']","['Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Progressive Carrier, Ball Winner","68.8, 68.5, 53.8",56.56,1,1. Ronwen Williams | Goalkeeper,Goalkeeper | Rotation / Contributor,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Khuliso Johnson Mudau,Right Back,28.0,68.0,6,20,2,Defender,Progressive Carrier,High-Volume Passer,Ball Winner,72.47,Important Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Progressive Carrier, Balanced Role","94.6, 80.2, 74.4",72.47,2,2. Khuliso Johnson Mudau | Right Back,Progressive Carrier | Important Player,85.71
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Gomolemo Grant Kekana,Right Center Back,25.0,52.0,5,18,3,Defender,Tempo Controller,High-Volume Passer,Balanced Defensive Role,60.15,Rotation / Contributor,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","84.0, 83.7, 59.1",60.15,3,3. Gomolemo Grant Kekana | Right Center Back,Tempo Controller | Rotation / Contributor,71.43
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Mothobi Mvala,Left Center Back,25.0,28.0,6,14,5,Defender,Tempo Controller,Finisher / Shot Threat,Ball Winner,75.89,Important Player,"['Strong xG generation', 'High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","87.4, 85.4, 79.7",75.89,4,4. Mothobi Mvala | Left Center Back,Tempo Controller | Important Player,85.71
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Aubrey Maphosa Modiba,Left Back,28.0,12.0,6,6,6,Defender,Tempo Controller,Finisher / Shot Threat,Ball Winner,89.03,Key Player,"['Strong xG generation', 'High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Ball Winner, Balanced Role","96.0, 96.0, 88.6",89.03,5,5. Aubrey Maphosa Modiba | Left Back,Tempo Controller | Key Player,85.71
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Teboho Mokoena,Right Defensive Midfield,45.0,52.0,7,4,9,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,95.25,Key Player,"['Strong xG generation', 'High shot volume', 'High passing involvement', 'High carry volume', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Pressing Player","97.8, 97.6, 94.3",95.25,6,6. Teboho Mokoena | Right Defensive Midfield,Box Threat | Key Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Sphephelo S''Miso Sithole,Left Defensive Midfield,45.0,28.0,7,13,11,Midfielder,Tempo Controller,High-Volume Passer,Pressing Specialist,84.38,Key Player,"['High passing involvement', 'High carry volume', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Pressing Player, Ball Winner","92.7, 90.5, 89.7",84.38,7,7. Sphephelo S''Miso Sithole | Left Defensive Midfield,Tempo Controller | Key Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Themba Zwane,Center Attacking Midfield,78.0,40.0,4,11,18,Midfielder,Progressive Carrier,Ball Carrier,Balanced Defensive Role,71.6,Important Player,['High carry volume'],['No clear major weakness from selected indicators'],"Progressive Carrier, Pressing Player, Tempo Controller","87.7, 77.3, 72.1",71.6,8,8. Themba Zwane | Center Attacking Midfield,Progressive Carrier | Important Player,57.14
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Thapelo James Morena,Right Wing,88.0,68.0,3,23,20,Forward,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,50.01,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Pressing Player, Box Threat, Ball Winner","61.9, 61.7, 57.5",50.01,9,9. Thapelo James Morena | Right Wing,Balanced Role | Rotation / Contributor,42.86
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Percy Tau,Left Wing,88.0,12.0,3,10,21,Forward,Box Threat,Finisher / Shot Threat,Pressing Specialist,84.9,Key Player,"['Strong xG generation', 'High shot volume', 'High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Box Threat, Progressive Carrier","95.8, 91.8, 83.5",84.9,10,10. Percy Tau | Left Wing,Box Threat | Key Player,42.86
African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,Evidence Makgopa,Center Forward,105.0,40.0,5,9,23,Forward,Box Threat,Finisher / Shot Threat,Pressing Specialist,64.14,Rotation / Contributor,"['Strong xG generation', 'High shot volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Box Threat, Pressing Player, Balanced Role","89.4, 84.1, 67.0",64.14,11,11. Evidence Makgopa | Center Forward,Box Threat | Rotation / Contributor,71.43
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Aishi Manula,Goalkeeper,8.0,40.0,2,18,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,51.12,Rotation / Contributor,['Balanced goalkeeper profile'],"['Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Progressive Carrier, Balanced Role","68.8, 43.4, 29.4",51.12,1,1. Aishi Manula | Goalkeeper,Goalkeeper | Rotation / Contributor,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Lusajo Mwaikenda,Right Back,28.0,68.0,1,16,2,Defender,Progressive Carrier,High-Volume Passer,Balanced Defensive Role,72.05,Important Player,"['High passing involvement', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Balanced Role","95.4, 84.3, 65.1",72.05,2,2. Lusajo Mwaikenda | Right Back,Progressive Carrier | Important Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Bakari Nondo Mwamnyeto,Right Center Back,25.0,52.0,2,14,3,Defender,Progressive Carrier,High-Volume Passer,Balanced Defensive Role,71.11,Important Player,"['High passing involvement', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","98.2, 85.8, 65.6",71.11,3,3. Bakari Nondo Mwamnyeto | Right Center Back,Progressive Carrier | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Ibrahim Abdallah Hamad,Left Center Back,25.0,28.0,2,4,5,Defender,Tempo Controller,High-Volume Passer,Ball Winner,72.25,Important Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","96.3, 88.0, 81.2",72.25,4,4. Ibrahim Abdallah Hamad | Left Center Back,Tempo Controller | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Mohamed Hussein Mohamed,Left Back,28.0,12.0,2,15,6,Defender,Progressive Carrier,High-Volume Passer,Ball Winner,76.34,Important Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Progressive Carrier, Tempo Controller","97.5, 82.3, 77.6",76.34,5,5. Mohamed Hussein Mohamed | Left Back,Progressive Carrier | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Himid Mao Mkami,Center Defensive Midfield,45.0,40.0,1,7,10,Midfielder,Tempo Controller,High-Volume Passer,Pressing Specialist,72.87,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Tempo Controller, Pressing Player, Ball Winner","88.2, 88.1, 83.0",72.87,6,6. Himid Mao Mkami | Center Defensive Midfield,Tempo Controller | Important Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Novatus Dismas Miroshi,Left Center Midfield,60.0,28.0,1,20,14,Midfielder,Progressive Carrier,Ball Carrier,Pressing Specialist,74.95,Important Player,"['High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Pressing Player, Progressive Carrier, Balanced Role","90.9, 81.5, 73.6",74.95,7,7. Novatus Dismas Miroshi | Left Center Midfield,Progressive Carrier | Important Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Faisal Salum Abdalla,Center Attacking Midfield,78.0,40.0,1,6,18,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,67.42,Important Player,['Strong passing accuracy'],['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Pressing Player","79.0, 78.3, 68.8",67.42,8,8. Faisal Salum Abdalla | Center Attacking Midfield,Balanced Role | Important Player,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Haji Mnoga,Right Wing,88.0,68.0,1,2,20,Defender,Pressing Player,Balanced Offensive Role,Pressing Specialist,64.27,Rotation / Contributor,['High pressing activity'],['No clear major weakness from selected indicators'],"Pressing Player, Progressive Carrier, Tempo Controller","93.6, 66.1, 65.9",64.27,9,9. Haji Mnoga | Right Wing,Pressing Player | Rotation / Contributor,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Simon Happygod Msuva,Left Wing,88.0,12.0,1,12,21,Forward,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,58.34,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Ball Winner, Balanced Role, Box Threat","59.8, 58.2, 58.0",58.34,10,10. Simon Happygod Msuva | Left Wing,Balanced Role | Rotation / Contributor,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,Mbwana Ally Samatta,Center Forward,105.0,40.0,1,10,23,Forward,Pressing Player,Balanced Offensive Role,Pressing Specialist,59.92,Rotation / Contributor,['High pressing activity'],['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Progressive Carrier","81.7, 62.3, 61.6",59.92,11,11. Mbwana Ally Samatta | Center Forward,Pressing Player | Rotation / Contributor,50.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,Bechir Ben Said,Goalkeeper,8.0,40.0,3,22,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,45.36,Low Usage / Limited Impact,['Balanced goalkeeper profile'],"['Low clearance activity', 'Limited shot-stopping event volume']","Tempo Controller, Ball Winner, Progressive Carrier","58.9, 38.8, 32.7",45.36,1,1. Bechir Ben Said | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,Wajdi Kechrida,Right Back,28.0,68.0,3,21,2,Defender,Balanced Role,High-Volume Passer,Balanced Defensive Role,66.81,Important Player,['High passing involvement'],['No clear major weakness from selected indicators'],"Tempo Controller, Progressive Carrier, Pressing Player","72.2, 71.8, 70.4",66.81,2,2. Wajdi Kechrida | Right Back,Balanced Role | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,Yassine Meriah,Right Center Back,25.0,52.0,3,4,3,Defender,Tempo Controller,High-Volume Passer,Balanced Defensive Role,79.03,Important Player,"['High passing involvement', 'High carry volume']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","88.9, 85.9, 78.0",79.03,3,3. Yassine Meriah | Right Center Back,Tempo Controller | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,Montassar Omar Talbi,Left Center Back,25.0,28.0,3,3,5,Defender,Tempo Controller,High-Volume Passer,Defensive Contributor,68.92,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']",['No clear major weakness from selected indicators'],"Tempo Controller, Progressive Carrier, Balanced Role","86.6, 86.0, 62.7",68.92,4,4. Montassar Omar Talbi | Left Center Back,Tempo Controller | Important Player,100.0
African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,Ali Abdi,Left Back,28.0,12.0,2,2,6,Defender,Pressing Player,High-Volume Passer,Pressing Specialist,73.51,Important Player,"['High passing involvement', 'High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Balanced Role","85.0, 77.0, 74.0",73.51,5,5. Ali Abdi | Left Back,Pressing Player | Important Player,66.67
